2020-12-26 02:10:01 DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2020-12-26 02:10:01 DEBUG HibernatePersistenceProvider:88 - Located and parsed 1 persistence units; checking each
2020-12-26 02:10:01 DEBUG HibernatePersistenceProvider:96 - Checking persistence-unit [name=jpaGsc, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [jpaGsc]
2020-12-26 02:10:01 DEBUG ProviderChecker:86 - Persistence-unit [jpaGsc] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2020-12-26 02:10:01 DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: jpaGsc
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/moham/eclipse-workspaces/grcBochra/gestion-stations-carburant/gestion-stations-carburant-jpa/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		ma.ac.fstt.sim.jpa.entities.Carburant]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: com.mysql.jdbc.Driver
		javax.persistence.jdbc.password: 
		hibernate.dialect: org.hibernate.dialect.MySQLInnoDBDialect
		javax.persistence.jdbc.url: jdbc:mysql://localhost:3306/gsc?serverTimezone=UTC
		hibernate.show_sql: true
		hibernate.hbm2ddl.auto: update
		hibernate.format_sql: true
		javax.persistence.jdbc.user: root]
2020-12-26 02:10:01 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2020-12-26 02:10:01 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2020-12-26 02:10:01 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2020-12-26 02:10:02 INFO  Version:46 - HHH000412: Hibernate Core {5.4.0.Final}
2020-12-26 02:10:02 INFO  Environment:199 - HHH000206: hibernate.properties not found
2020-12-26 02:10:02 DEBUG ServiceBinding:68 - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2020-12-26 02:10:02 DEBUG RegionFactoryInitiator:118 - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
2020-12-26 02:10:02 DEBUG RegionFactoryInitiator:49 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2020-12-26 02:10:02 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(carburant), mappingColumn=element, insertable=true, updatable=true, unique=false}
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(carburant), mappingColumn=histoCarbs_KEY, insertable=true, updatable=true, unique=false}
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='histoCarbs_KEY', referencedColumn='null', mappedBy='null'}
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='carburant'}
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='carburant'}
2021-01-06 03:03:25 DEBUG CollectionBinder:449 - Collection role: ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs
2021-01-06 03:03:25 DEBUG PropertyBinder:266 - Building property histoCarbs
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(carburant), mappingColumn=nom_carburant, insertable=true, updatable=true, unique=false}
2021-01-06 03:03:25 DEBUG PropertyBinder:175 - MetadataSourceProcessor property nomCarburant with lazy=false
2021-01-06 03:03:25 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [ma.ac.fstt.sim.jpa.entities.Carburant:nomCarburant]
2021-01-06 03:03:25 DEBUG SimpleValueBinder:411 - building SimpleValue for nomCarburant
2021-01-06 03:03:25 DEBUG PropertyBinder:266 - Building property nomCarburant
2021-01-06 03:03:25 DEBUG AnnotationBinder:558 - Binding entity from annotated class: ma.ac.fstt.sim.jpa.entities.Station
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2021-01-06 03:03:25 DEBUG EntityBinder:430 - Import with entity name Station
2021-01-06 03:03:25 DEBUG EntityBinder:873 - Bind entity ma.ac.fstt.sim.jpa.entities.Station on table station
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(station), mappingColumn=id_station, insertable=true, updatable=true, unique=false}
2021-01-06 03:03:25 DEBUG PropertyBinder:175 - MetadataSourceProcessor property idStation with lazy=false
2021-01-06 03:03:25 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [ma.ac.fstt.sim.jpa.entities.Station:idStation]
2021-01-06 03:03:25 DEBUG SimpleValueBinder:411 - building SimpleValue for idStation
2021-01-06 03:03:25 DEBUG PropertyBinder:266 - Building property idStation
2021-01-06 03:03:25 DEBUG BinderHelper:644 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id_station)]), idStation, assigned, , ...)
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(station), mappingColumn=adresse, insertable=true, updatable=true, unique=false}
2021-01-06 03:03:25 DEBUG PropertyBinder:175 - MetadataSourceProcessor property adresse with lazy=false
2021-01-06 03:03:25 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [ma.ac.fstt.sim.jpa.entities.Station:adresse]
2021-01-06 03:03:25 DEBUG SimpleValueBinder:411 - building SimpleValue for adresse
2021-01-06 03:03:25 DEBUG PropertyBinder:266 - Building property adresse
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='station'}
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(station), mappingColumn=histoCarbs, insertable=true, updatable=true, unique=false}
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(station), mappingColumn=null, insertable=true, updatable=true, unique=false}
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(station), mappingColumn=element, insertable=true, updatable=true, unique=false}
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(station), mappingColumn=histoCarbs_KEY, insertable=true, updatable=true, unique=false}
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='histoCarbs_KEY', referencedColumn='null', mappedBy='null'}
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='station'}
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='station'}
2021-01-06 03:03:25 DEBUG CollectionBinder:449 - Collection role: ma.ac.fstt.sim.jpa.entities.Station.histoCarbs
2021-01-06 03:03:25 DEBUG PropertyBinder:266 - Building property histoCarbs
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(station), mappingColumn=nom_station, insertable=true, updatable=true, unique=false}
2021-01-06 03:03:25 DEBUG PropertyBinder:175 - MetadataSourceProcessor property nomStation with lazy=false
2021-01-06 03:03:25 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [ma.ac.fstt.sim.jpa.entities.Station:nomStation]
2021-01-06 03:03:25 DEBUG SimpleValueBinder:411 - building SimpleValue for nomStation
2021-01-06 03:03:25 DEBUG PropertyBinder:266 - Building property nomStation
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(station), mappingColumn=ville, insertable=true, updatable=true, unique=false}
2021-01-06 03:03:25 DEBUG PropertyBinder:175 - MetadataSourceProcessor property ville with lazy=false
2021-01-06 03:03:25 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [ma.ac.fstt.sim.jpa.entities.Station:ville]
2021-01-06 03:03:25 DEBUG SimpleValueBinder:411 - building SimpleValue for ville
2021-01-06 03:03:25 DEBUG PropertyBinder:266 - Building property ville
2021-01-06 03:03:25 DEBUG AnnotationBinder:558 - Binding entity from annotated class: ma.ac.fstt.sim.jpa.entities.Utilisateur
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2021-01-06 03:03:25 DEBUG EntityBinder:430 - Import with entity name Utilisateur
2021-01-06 03:03:25 DEBUG EntityBinder:873 - Bind entity ma.ac.fstt.sim.jpa.entities.Utilisateur on table utilisateur
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(utilisateur), mappingColumn=id_utilisateur, insertable=true, updatable=true, unique=false}
2021-01-06 03:03:25 DEBUG PropertyBinder:175 - MetadataSourceProcessor property idUtilisateur with lazy=false
2021-01-06 03:03:25 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [ma.ac.fstt.sim.jpa.entities.Utilisateur:idUtilisateur]
2021-01-06 03:03:25 DEBUG SimpleValueBinder:411 - building SimpleValue for idUtilisateur
2021-01-06 03:03:25 DEBUG PropertyBinder:266 - Building property idUtilisateur
2021-01-06 03:03:25 DEBUG BinderHelper:644 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id_utilisateur)]), idUtilisateur, assigned, , ...)
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(utilisateur), mappingColumn=mot_de_passe, insertable=true, updatable=true, unique=false}
2021-01-06 03:03:25 DEBUG PropertyBinder:175 - MetadataSourceProcessor property motDePasse with lazy=false
2021-01-06 03:03:25 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [ma.ac.fstt.sim.jpa.entities.Utilisateur:motDePasse]
2021-01-06 03:03:25 DEBUG SimpleValueBinder:411 - building SimpleValue for motDePasse
2021-01-06 03:03:25 DEBUG PropertyBinder:266 - Building property motDePasse
2021-01-06 03:03:25 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(utilisateur), mappingColumn=nom_utilisateur, insertable=true, updatable=true, unique=false}
2021-01-06 03:03:25 DEBUG PropertyBinder:175 - MetadataSourceProcessor property nomUtilisateur with lazy=false
2021-01-06 03:03:25 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [ma.ac.fstt.sim.jpa.entities.Utilisateur:nomUtilisateur]
2021-01-06 03:03:25 DEBUG SimpleValueBinder:411 - building SimpleValue for nomUtilisateur
2021-01-06 03:03:25 DEBUG PropertyBinder:266 - Building property nomUtilisateur
2021-01-06 03:03:25 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for idHistoCarb
2021-01-06 03:03:25 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for date
2021-01-06 03:03:25 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for prix
2021-01-06 03:03:25 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for idCarburant
2021-01-06 03:03:25 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for description
2021-01-06 03:03:25 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for nomCarburant
2021-01-06 03:03:25 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for idStation
2021-01-06 03:03:25 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for adresse
2021-01-06 03:03:25 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for nomStation
2021-01-06 03:03:25 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for ville
2021-01-06 03:03:25 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for idUtilisateur
2021-01-06 03:03:25 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for motDePasse
2021-01-06 03:03:25 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for nomUtilisateur
2021-01-06 03:03:25 DEBUG PrimaryKey:35 - Forcing column [id_histo_carb] to be non-null as it is part of the primary key for table [histo_carb]
2021-01-06 03:03:25 DEBUG PrimaryKey:35 - Forcing column [id_carburant] to be non-null as it is part of the primary key for table [carburant]
2021-01-06 03:03:25 DEBUG PrimaryKey:35 - Forcing column [id_station] to be non-null as it is part of the primary key for table [station]
2021-01-06 03:03:25 DEBUG PrimaryKey:35 - Forcing column [id_utilisateur] to be non-null as it is part of the primary key for table [utilisateur]
2021-01-06 03:03:25 DEBUG CollectionSecondPass:51 - Second pass for collection: ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs
2021-01-06 03:03:25 DEBUG CollectionBinder:898 - Binding a OneToMany: ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs through a foreign key
2021-01-06 03:03:25 DEBUG CollectionBinder:936 - Mapping collection: ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs -> histo_carb
2021-01-06 03:03:25 DEBUG TableBinder:565 - Retrieving property ma.ac.fstt.sim.jpa.entities.HistoCarb.carburant
2021-01-06 03:03:25 DEBUG CollectionSecondPass:68 - Mapped collection key: id_carburant, one-to-many: ma.ac.fstt.sim.jpa.entities.HistoCarb
2021-01-06 03:03:25 DEBUG CollectionSecondPass:51 - Second pass for collection: ma.ac.fstt.sim.jpa.entities.Station.histoCarbs
2021-01-06 03:03:25 DEBUG CollectionBinder:898 - Binding a OneToMany: ma.ac.fstt.sim.jpa.entities.Station.histoCarbs through a foreign key
2021-01-06 03:03:25 DEBUG CollectionBinder:936 - Mapping collection: ma.ac.fstt.sim.jpa.entities.Station.histoCarbs -> histo_carb
2021-01-06 03:03:25 DEBUG TableBinder:565 - Retrieving property ma.ac.fstt.sim.jpa.entities.HistoCarb.station
2021-01-06 03:03:25 DEBUG CollectionSecondPass:68 - Mapped collection key: id_station, one-to-many: ma.ac.fstt.sim.jpa.entities.HistoCarb
2021-01-06 03:03:25 DEBUG InFlightMetadataCollectorImpl:1861 - Resolving reference to class: ma.ac.fstt.sim.jpa.entities.Carburant
2021-01-06 03:03:25 DEBUG InFlightMetadataCollectorImpl:1861 - Resolving reference to class: ma.ac.fstt.sim.jpa.entities.Station
2021-01-06 03:03:25 DEBUG InFlightMetadataCollectorImpl:1861 - Resolving reference to class: ma.ac.fstt.sim.jpa.entities.Carburant
2021-01-06 03:03:25 DEBUG InFlightMetadataCollectorImpl:1861 - Resolving reference to class: ma.ac.fstt.sim.jpa.entities.Station
2021-01-06 03:03:25 DEBUG SessionFactoryImpl:196 - Building session factory
2021-01-06 03:03:25 DEBUG Settings:70 - SessionFactory name : null
2021-01-06 03:03:25 DEBUG Settings:71 - Automatic flush during beforeCompletion(): enabled
2021-01-06 03:03:25 DEBUG Settings:72 - Automatic session close at end of transaction: disabled
2021-01-06 03:03:25 DEBUG Settings:74 - Statistics: disabled
2021-01-06 03:03:25 DEBUG Settings:76 - Deleted entity synthetic identifier rollback: disabled
2021-01-06 03:03:25 DEBUG Settings:77 - Default entity-mode: pojo
2021-01-06 03:03:25 DEBUG Settings:78 - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
2021-01-06 03:03:25 DEBUG Settings:79 - Allow initialization of lazy state outside session : disabled
2021-01-06 03:03:25 DEBUG Settings:81 - Using BatchFetchStyle : LEGACY
2021-01-06 03:03:25 DEBUG Settings:82 - Default batch fetch size: -1
2021-01-06 03:03:25 DEBUG Settings:83 - Maximum outer join fetch depth: 2
2021-01-06 03:03:25 DEBUG Settings:84 - Default null ordering: NONE
2021-01-06 03:03:25 DEBUG Settings:85 - Order SQL updates by primary key: disabled
2021-01-06 03:03:25 DEBUG Settings:86 - Order SQL inserts for batching: disabled
2021-01-06 03:03:25 DEBUG Settings:88 - multi-tenancy strategy : NONE
2021-01-06 03:03:25 DEBUG Settings:90 - JTA Track by Thread: enabled
2021-01-06 03:03:25 DEBUG Settings:92 - Query language substitutions: {}
2021-01-06 03:03:25 DEBUG Settings:93 - Named query checking : enabled
2021-01-06 03:03:25 DEBUG Settings:95 - Second-level cache: disabled
2021-01-06 03:03:25 DEBUG Settings:96 - Second-level query cache: disabled
2021-01-06 03:03:25 DEBUG Settings:97 - Second-level query cache factory: null
2021-01-06 03:03:25 DEBUG Settings:98 - Second-level cache region prefix: null
2021-01-06 03:03:25 DEBUG Settings:99 - Optimize second-level cache for minimal puts: disabled
2021-01-06 03:03:25 DEBUG Settings:100 - Structured second-level cache entries: disabled
2021-01-06 03:03:25 DEBUG Settings:101 - Second-level cache direct-reference entries: disabled
2021-01-06 03:03:25 DEBUG Settings:102 - Automatic eviction of collection cache: disabled
2021-01-06 03:03:25 DEBUG Settings:104 - JDBC batch size: 15
2021-01-06 03:03:25 DEBUG Settings:105 - JDBC batch updates for versioned data: enabled
2021-01-06 03:03:25 DEBUG Settings:106 - Scrollable result sets: enabled
2021-01-06 03:03:25 DEBUG Settings:107 - Wrap result sets: disabled
2021-01-06 03:03:25 DEBUG Settings:108 - JDBC3 getGeneratedKeys(): enabled
2021-01-06 03:03:25 DEBUG Settings:109 - JDBC result set fetch size: null
2021-01-06 03:03:25 DEBUG Settings:110 - Connection release mode: AFTER_TRANSACTION
2021-01-06 03:03:25 DEBUG Settings:111 - Generate SQL with comments: disabled
2021-01-06 03:03:25 DEBUG Settings:113 - JPA compliance - query : 
2021-01-06 03:03:25 DEBUG Settings:114 - JPA compliance - closed-handling : 
2021-01-06 03:03:25 DEBUG Settings:115 - JPA compliance - lists : 
2021-01-06 03:03:25 DEBUG Settings:116 - JPA compliance - transactions : 
2021-01-06 03:03:26 DEBUG SessionFactoryImpl:251 - Session factory constructed with filter configurations : {}
2021-01-06 03:03:26 DEBUG SessionFactoryImpl:252 - Instantiating session factory with properties: {sun.desktop=windows, hibernate.format_sql=true, awt.toolkit=sun.awt.windows.WToolkit, file.encoding.pkg=sun.io, java.specification.version=1.8, sun.cpu.isalist=amd64, sun.jnu.encoding=Cp1252, hibernate.dialect=org.hibernate.dialect.MySQLInnoDBDialect, java.class.path=C:\Users\moham\eclipse-workspaces\grcBochra\gestion-stations-carburant\gestion-stations-carburant-jpa\target\classes;C:\Users\moham\.m2\repository\org\hibernate\javax\persistence\hibernate-jpa-2.1-api\1.0.2.Final\hibernate-jpa-2.1-api-1.0.2.Final.jar;C:\Users\moham\.m2\repository\org\hibernate\hibernate-entitymanager\5.4.0.Final\hibernate-entitymanager-5.4.0.Final.jar;C:\Users\moham\.m2\repository\org\jboss\logging\jboss-logging\3.3.2.Final\jboss-logging-3.3.2.Final.jar;C:\Users\moham\.m2\repository\org\hibernate\hibernate-core\5.4.0.Final\hibernate-core-5.4.0.Final.jar;C:\Users\moham\.m2\repository\org\javassist\javassist\3.24.0-GA\javassist-3.24.0-GA.jar;C:\Users\moham\.m2\repository\antlr\antlr\2.7.7\antlr-2.7.7.jar;C:\Users\moham\.m2\repository\org\jboss\jandex\2.0.5.Final\jandex-2.0.5.Final.jar;C:\Users\moham\.m2\repository\com\fasterxml\classmate\1.3.4\classmate-1.3.4.jar;C:\Users\moham\.m2\repository\javax\activation\javax.activation-api\1.2.0\javax.activation-api-1.2.0.jar;C:\Users\moham\.m2\repository\javax\xml\bind\jaxb-api\2.3.1\jaxb-api-2.3.1.jar;C:\Users\moham\.m2\repository\org\glassfish\jaxb\jaxb-runtime\2.3.1\jaxb-runtime-2.3.1.jar;C:\Users\moham\.m2\repository\org\glassfish\jaxb\txw2\2.3.1\txw2-2.3.1.jar;C:\Users\moham\.m2\repository\com\sun\istack\istack-commons-runtime\3.0.7\istack-commons-runtime-3.0.7.jar;C:\Users\moham\.m2\repository\org\jvnet\staxex\stax-ex\1.8\stax-ex-1.8.jar;C:\Users\moham\.m2\repository\com\sun\xml\fastinfoset\FastInfoset\1.2.15\FastInfoset-1.2.15.jar;C:\Users\moham\.m2\repository\org\dom4j\dom4j\2.1.1\dom4j-2.1.1.jar;C:\Users\moham\.m2\repository\org\hibernate\common\hibernate-commons-annotations\5.1.0.Final\hibernate-commons-annotations-5.1.0.Final.jar;C:\Users\moham\.m2\repository\javax\persistence\javax.persistence-api\2.2\javax.persistence-api-2.2.jar;C:\Users\moham\.m2\repository\net\bytebuddy\byte-buddy\1.9.5\byte-buddy-1.9.5.jar;C:\Users\moham\.m2\repository\org\jboss\spec\javax\transaction\jboss-transaction-api_1.2_spec\1.1.1.Final\jboss-transaction-api_1.2_spec-1.1.1.Final.jar;C:\Users\moham\.m2\repository\mysql\mysql-connector-java\8.0.12\mysql-connector-java-8.0.12.jar;C:\Users\moham\.m2\repository\com\google\protobuf\protobuf-java\2.6.0\protobuf-java-2.6.0.jar;C:\Users\moham\eclipse-workspaces\grcBochra\gestion-stations-carburant\gestion-stations-carburant-commun\target\classes;C:\Users\moham\.m2\repository\log4j\log4j\1.2.17\log4j-1.2.17.jar;C:\Tools\DevTools\eclipse-jee-2019-12-R-win32-x86_64\configuration\org.eclipse.osgi\411\0\.cp\lib\javaagent-shaded.jar, java.vm.vendor=Oracle Corporation, sun.arch.data.model=64, user.variant=, java.vendor.url=http://java.oracle.com/, user.timezone=Europe/Paris, javax.persistence.jdbc.user=****, javax.persistence.jdbc.url=jdbc:mysql://localhost:3306/gsc?serverTimezone=UTC, os.name=Windows 10, java.vm.specification.version=1.8, user.country=FR, sun.java.launcher=SUN_STANDARD, sun.boot.library.path=C:\Program Files\Java\jdk1.8.0_271\jre\bin, sun.java.command=ma.ac.fstt.sim.jpa.test.Main, sun.cpu.endian=little, user.home=C:\Users\moham, user.language=fr, java.specification.vendor=Oracle Corporation, java.home=C:\Program Files\Java\jdk1.8.0_271\jre, file.separator=\, line.separator=
, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, hibernate.transaction.coordinator_class=class org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorBuilderImpl, java.awt.graphicsenv=sun.awt.Win32GraphicsEnvironment, javax.persistence.jdbc.driver=com.mysql.jdbc.Driver, sun.boot.class.path=C:\Program Files\Java\jdk1.8.0_271\jre\lib\resources.jar;C:\Program Files\Java\jdk1.8.0_271\jre\lib\rt.jar;C:\Program Files\Java\jdk1.8.0_271\jre\lib\sunrsasign.jar;C:\Program Files\Java\jdk1.8.0_271\jre\lib\jsse.jar;C:\Program Files\Java\jdk1.8.0_271\jre\lib\jce.jar;C:\Program Files\Java\jdk1.8.0_271\jre\lib\charsets.jar;C:\Program Files\Java\jdk1.8.0_271\jre\lib\jfr.jar;C:\Program Files\Java\jdk1.8.0_271\jre\classes, hibernate.hbm2ddl.auto=update, user.script=, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=1.8.0_271-b09, user.name=moham, path.separator=;, hibernate.connection.username=****, os.version=10.0, java.endorsed.dirs=C:\Program Files\Java\jdk1.8.0_271\jre\lib\endorsed, java.runtime.name=Java(TM) SE Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost:3306/gsc?serverTimezone=UTC, hibernate.ejb.persistenceUnitName=jpaGsc, file.encoding=Cp1252, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, hibernate.show_sql=true, hibernate.connection.driver_class=com.mysql.jdbc.Driver, java.vendor.url.bug=http://bugreport.sun.com/bugreport/, java.io.tmpdir=C:\Users\moham\AppData\Local\Temp\, java.version=1.8.0_271, user.dir=C:\Users\moham\eclipse-workspaces\grcBochra\gestion-stations-carburant\gestion-stations-carburant-jpa, os.arch=amd64, java.vm.specification.name=Java Virtual Machine Specification, java.awt.printerjob=sun.awt.windows.WPrinterJob, sun.os.patch.level=, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@7a55f148, java.library.path=C:\Program Files\Java\jdk1.8.0_271\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Program Files\Java\jdk1.8.0_271\jre\bin;C:/Program Files/Java/jre1.8.0_271/bin/server;C:/Program Files/Java/jre1.8.0_271/bin;C:/Program Files/Java/jre1.8.0_271/lib/amd64;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Program Files\Common Files\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\Git\cmd;C:\Users\moham\AppData\Local\Microsoft\WindowsApps;C:\Tools\DevTools\apache-maven-3.6.3-bin\apache-maven-3.6.3\bin;;C:\Tools\DevTools\eclipse-jee-2019-12-R-win32-x86_64;;., java.vm.info=mixed mode, java.vendor=Oracle Corporation, java.vm.version=25.271-b09, hibernate.bytecode.use_reflection_optimizer=false, java.ext.dirs=C:\Program Files\Java\jdk1.8.0_271\jre\lib\ext;C:\WINDOWS\Sun\Java\lib\ext, sun.io.unicode.encoding=UnicodeLittle, javax.persistence.jdbc.password=****, java.class.version=52.0}
2021-01-06 03:03:26 DEBUG JaccIntegrator:80 - Skipping JACC integration as it was not enabled
2021-01-06 03:03:26 DEBUG SessionFactoryImpl:291 - Instantiated session factory
2021-01-06 03:03:26 DEBUG TypeConfiguration$Scope:157 - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@4ee33af7] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@bd1111a]
2021-01-06 03:03:26 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [ma.ac.fstt.sim.jpa.entities.HistoCarb] is safe
2021-01-06 03:03:26 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ma.ac.fstt.sim.jpa.entities.HistoCarb
2021-01-06 03:03:26 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [ma.ac.fstt.sim.jpa.entities.HistoCarb] is safe
2021-01-06 03:03:26 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ma.ac.fstt.sim.jpa.entities.HistoCarb
2021-01-06 03:03:27 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [ma.ac.fstt.sim.jpa.entities.Carburant] is safe
2021-01-06 03:03:27 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ma.ac.fstt.sim.jpa.entities.Carburant
2021-01-06 03:03:27 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [ma.ac.fstt.sim.jpa.entities.Carburant] is safe
2021-01-06 03:03:27 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ma.ac.fstt.sim.jpa.entities.Carburant
2021-01-06 03:03:27 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [ma.ac.fstt.sim.jpa.entities.Station] is safe
